Facility Id,Year,Emissions
1011453,2022.0,1284755.088
1010287,2022.0,47331.0
1000482,2022.0,62422.944
1010688,2022.0,14912.344
1001883,2022.0,50089.57
1013404,2022.0,27817.554
1011365,2022.0,153629.946
1005042,2022.0,60192.5
1013198,2022.0,54563.278
1010691,2022.0,88080.332
1012373,2022.0,188813.688
1011064,2022.0,469855.784
1006935,2022.0,3411685.866
1000095,2022.0,1221138.024
1002909,2022.0,46340.676
1006774,2022.0,113666.52
1000824,2022.0,1653100.724
1014238,2022.0,58632.426
1000161,2022.0,194043.48
1002806,2022.0,40845.36
1000822,2022.0,1903837.344
1013914,2022.0,33530.778
1011538,2022.0,20670.748
1007870,2022.0,101833.554
1000754,2022.0,143530.168
1010693,2022.0,27053.0
1001162,2022.0,401218.152
1000809,2022.0,208772.928
1001264,2022.0,34104.524
1003799,2022.0,126271.148
1014653,2022.0,2480.64
1000305,2022.0,171896.872
1000311,2022.0,197873.802
1006006,2022.0,47259.572
1007808,2022.0,16311.15
1013704,2022.0,52648.22
1011870,2022.0,62584.018
1011259,2022.0,30075.536
1013197,2022.0,26464.556
1001245,2022.0,312138.884
1007283,2022.0,246255.328
1002730,2022.0,233419.75
1001315,2022.0,1246512.632
1013586,2022.0,30830.384
1001113,2022.0,326997.386
1007887,2022.0,195145.276
1001150,2022.0,4154721.698
1008371,2022.0,24287.864
1011285,2022.0,23916.802
1013622,2022.0,91.3
1007161,2022.0,167471.218
1000752,2022.0,359538.668
1001333,2022.0,1730481.4552592
1000438,2022.0,13253.4
1012809,2022.0,112636.866
1001133,2022.0,653927.776
1000677,2022.0,43.2
1007781,2022.0,857342.352
1002883,2022.0,80918.796
1005746,2022.0,37338.562
1000461,2022.0,150762.574
1000693,2022.0,577103.312
1000998,2022.0,568767.94
1000136,2022.0,2183956.256
1000471,2022.0,46177.828
1001358,2022.0,393311.942
1001575,2022.0,601724.368
1006247,2022.0,326695.9
1005655,2022.0,46019.676
1001485,2022.0,2311617.56
1013364,2022.0,37774.439778302105
1006682,2022.0,277473.922
1009928,2022.0,25355.217849
1001171,2022.0,318772.644
1001600,2022.0,1.096
1008217,2022.0,43889.526
1008130,2022.0,52761.482
1000099,2022.0,1817829.26
1012435,2022.0,48223.92
1004936,2022.0,45498.65
1006799,2022.0,141263.228
1002746,2022.0,100951.0
1005672,2022.0,381.0
1001159,2022.0,130480.068
1006554,2022.0,43916.788
1000823,2022.0,33400.651
1007308,2022.0,380806.692
1001322,2022.0,827170.842
1001037,2022.0,6434845.278
1000271,2022.0,1145188.956
1001317,2022.0,11730.356
1002267,2022.0,26203.604
1001054,2022.0,52598.996
1001047,2022.0,120255.504
1000808,2022.0,835587.279
1011113,2022.0,2246.312
1011452,2022.0,58537.33
1013539,2022.0,83503.976
1011501,2022.0,224603.45
1001182,2022.0,329654.466
1000485,2022.0,271698.344
1010794,2022.0,51679.21
1012599,2022.0,22932.412
1001068,2022.0,42238.34
1013192,2022.0,100257.186
1013193,2022.0,105678.672
1013194,2022.0,81160.552
1000787,2022.0,5406815.36
1011553,2022.0,23608.624
1010671,2022.0,19160.0
1003871,2022.0,4242.35
1001312,2022.0,173405.508
1004856,2022.0,260597.704
1001035,2022.0,4540056.444
1000501,2022.0,413529.164
1005495,2022.0,42678.94
1013519,2022.0,36999.56
1007636,2022.0,62018.85
1000784,2022.0,39969.052
1005123,2022.0,15893.24
1001501,2022.0,582925.674
1009615,2022.0,15868.3104
1007511,2022.0,613938.088
1003275,2022.0,4412.75
1001136,2022.0,346862.46
1003842,2022.0,26413.3
1002223,2022.0,136185.75
1002259,2022.0,6294506.628
1003382,2022.0,808761.616
1002678,2022.0,457770.936
1003276,2022.0,71572.852
1003647,2022.0,270868.832
1001925,2022.0,25126.0
1006686,2022.0,53229.848
1003037,2022.0,51947.412
1007261,2022.0,60399.5
1003265,2022.0,51567.988
1002550,2022.0,80737.5
1006513,2022.0,49197.0
1002454,2022.0,84217.63
1003471,2022.0,138979.95
1004118,2022.0,180050.0
1003044,2022.0,17225.5
1006395,2022.0,1295946.842
1002565,2022.0,92409.3
1003565,2022.0,70954.998
1002264,2022.0,235172.362
1006215,2022.0,4056.5
1004692,2022.0,28509.5
1006304,2022.0,54189.45
1003508,2022.0,221944.32
1002096,2022.0,16033.05
1000360,2022.0,26954.948
1006361,2022.0,38433.356
1004882,2022.0,6522.75
1000010,2022.0,187485.0
1005086,2022.0,18747.292
1001995,2022.0,182005.51
1006847,2022.0,34900.068
1002230,2022.0,64276.808
1001935,2022.0,33656.7
1003687,2022.0,112504.35
1005782,2022.0,12978.75
1007270,2022.0,24685.242
1001882,2022.0,150740.364
1005314,2022.0,141859.5
1003248,2022.0,26487.768
1004113,2022.0,28481.592
1013724,2022.0,246263.068
1002564,2022.0,8716.6
1014364,2022.0,34275.62
1001805,2022.0,6080.178
1003281,2022.0,43189.85
1006359,2022.0,101154.724
1001801,2022.0,225637.188
1007371,2022.0,161270.256
1009925,2022.0,27776.066
1005710,2022.0,493540.364
1001806,2022.0,454324.324
1005638,2022.0,351799.974
1004042,2022.0,161101.25
1004262,2022.0,45134.08
1014724,2022.0,27695.04
1002493,2022.0,11332.994
1006964,2022.0,26275.1
1007050,2022.0,71287.614
1013838,2022.0,2366.492
1007686,2022.0,8523.75
1005580,2022.0,40908.396
1007876,2022.0,79065.952
1007082,2022.0,127331.0
1001936,2022.0,1063569.816
1005739,2022.0,48614.888
1006453,2022.0,132692.3
1004767,2022.0,60714.472
1004867,2022.0,1065325.536
1002664,2022.0,73871.146
1007088,2022.0,41860.0
1003104,2022.0,22166.098
1007001,2022.0,21634.25
1005002,2022.0,213398.334
1002124,2022.0,109501.988
1004263,2022.0,103723.708
1003966,2022.0,29885.726
1001870,2022.0,72789.676
1011740,2022.0,75150.954
1005119,2022.0,110569.916
1000247,2022.0,733269.79
1002437,2022.0,56493.13
1005210,2022.0,42247.744
1014414,2022.0,39772.016
1009291,2022.0,11342.89
1007816,2022.0,190566.5
1004194,2022.0,94008.26
1003087,2022.0,447011.79
1007218,2022.0,306591.94
1002656,2022.0,60842.25
1002809,2022.0,63611.06
1005683,2022.0,105225.404
1014345,2022.0,54775.696
1014548,2022.0,38427.248
1012436,2022.0,53864.8
1000354,2022.0,91811.8500223
1002625,2022.0,66535.354
1001657,2022.0,74543.49
1009676,2022.0,1451.182
1014601,2022.0,34586.712
1003981,2022.0,116299.08
1003666,2022.0,97920.75
1012111,2022.0,29575.088
1011725,2022.0,26830.098
1005415,2022.0,43356.944
1004116,2022.0,11119.614
1004497,2022.0,150916.05
1003157,2022.0,66502.1
1005159,2022.0,25495.098
1001850,2022.0,45420.478
1009337,2022.0,33137.76
1008249,2022.0,20699.086
1008458,2022.0,19051.31
1001927,2022.0,26895.806
1001855,2022.0,41677.134
1001852,2022.0,25073.576
1001655,2022.0,21350.33
1001654,2022.0,60309.894
1001849,2022.0,66154.11
1001656,2022.0,101211.332
1008370,2022.0,38336.214
1010491,2022.0,35105.254
1009338,2022.0,40060.206
1010492,2022.0,49438.18
1009206,2022.0,20332.506
1008250,2022.0,45382.8
1001926,2022.0,31258.958
1002680,2022.0,60021.728
1002614,2022.0,34494.42
1002317,2022.0,29338.676
1011532,2022.0,9299.164
1005839,2022.0,226823.25
1002299,2022.0,77042.012
1000708,2022.0,3656.936
1005156,2022.0,62123.2
1001748,2022.0,51741.2
1002925,2022.0,10185.412
1011974,2022.0,31011.584
1000140,2022.0,60216.172
1002861,2022.0,30516.536
1007804,2022.0,42399.428
1004123,2022.0,57667.594
1002691,2022.0,48210.25
1006798,2022.0,558255.468
1006806,2022.0,81375.944
1004682,2022.0,60530.25
1006874,2022.0,38603.404
1002466,2022.0,128801.35
1002683,2022.0,102669.692
1003190,2022.0,173420.02
1004408,2022.0,149109.0
1005254,2022.0,5528.298
1004025,2022.0,157353.95
1003560,2022.0,101406.948
1005729,2022.0,90770.7
1002744,2022.0,110665.908
1007718,2022.0,9329.298
1004027,2022.0,30643.398
1000079,2022.0,95204.844
1007098,2022.0,515209.182
1001865,2022.0,148707.54
1002648,2022.0,62937.5
1002378,2022.0,45624.448
1004240,2022.0,12685.0
1003338,2022.0,32113.848
1003341,2022.0,53794.694
1014692,2022.0,49701.276
1009678,2022.0,371.994
1000240,2022.0,144631.074
1003395,2022.0,7275.0
1005418,2022.0,20005.476
1000056,2022.0,133138.596
1002415,2022.0,44616.338
1006122,2022.0,48986.34
1007114,2022.0,102852.612
1003398,2022.0,62993.264
1002906,2022.0,168597.848
1007898,2022.0,61555.99
1007742,2022.0,44780.974
1014304,2022.0,23038.25
1004121,2022.0,174229.0
1012095,2022.0,24072.708
1010994,2022.0,44115.25
1001324,2022.0,1494999.744
1014602,2022.0,53928.302
1005283,2022.0,353880.736
1002147,2022.0,285162.824
1013134,2022.0,10716.372
1002446,2022.0,1330.5
1006238,2022.0,77145.25
1004083,2022.0,33123.476
1001120,2022.0,27592.196
1005496,2022.0,1134.796
1013902,2022.0,50815.008
1005399,2022.0,86022.28
1007219,2022.0,60428.54
1007096,2022.0,20535.7
1007461,2022.0,57231.384
1001803,2022.0,34196.872
1006455,2022.0,87318.172
1003804,2022.0,1021.0
1006931,2022.0,117003.818
1005684,2022.0,63945.93
1003217,2022.0,44892.634
1005687,2022.0,38024.74
1005688,2022.0,61819.23
1003085,2022.0,130724.16
1006317,2022.0,24549.818
1005536,2022.0,66523.168
1005338,2022.0,201251.048
1005584,2022.0,920300.156
1003688,2022.0,203495.072
1005602,2022.0,359572.5
1005292,2022.0,41911.792
1006055,2022.0,56370.788
1006269,2022.0,82949.892
1006193,2022.0,87151.572
1006183,2022.0,54673.25
1006840,2022.0,39456.042
1007811,2022.0,31896.9
1004259,2022.0,193786.832
1004155,2022.0,50416.96
1003427,2022.0,32301.728
1005695,2022.0,43783.25
1007810,2022.0,80111.498
1007923,2022.0,951212.102
1004953,2022.0,508130.378
1006277,2022.0,7220.75
1006747,2022.0,12104.75
1003679,2022.0,381528.25
1007385,2022.0,18043.672
1004100,2022.0,30769.284
1003569,2022.0,60424.132
1005535,2022.0,41722.0
1002561,2022.0,100444.544
1000533,2022.0,468249.354
1003883,2022.0,609028.932
1001148,2022.0,2847138.988
1005992,2022.0,1892092.862
1007824,2022.0,56247.232
1007014,2022.0,29511.346
1006722,2022.0,64983.51
1005624,2022.0,37257.96
1006972,2022.0,45414.752
1003998,2022.0,299782.476
1002086,2022.0,17061.75
1003680,2022.0,114086.5
1002749,2022.0,60102.872
1007087,2022.0,53300.848
1006721,2022.0,1702217.492
1005821,2022.0,947.298
1012039,2022.0,20271.972
1013788,2022.0,255851.638
1012869,2022.0,223176.524
1006228,2022.0,114445.5
1000507,2022.0,202435.0
1013660,2022.0,42784.12
1002831,2022.0,53519.75
1007153,2022.0,10546597.772
1004255,2022.0,10441.25
1009872,2022.0,809568.7704125
1012093,2022.0,50927.208
1000531,2022.0,63904.164
1005714,2022.0,539936.5
1012097,2022.0,18492.71
1006727,2022.0,3718437.302
1007139,2022.0,85777.4
1009342,2022.0,373715.686
1004666,2022.0,71388.362
1001040,2022.0,2488880.57
1000669,2022.0,731654.792
1003767,2022.0,149906.98188375984
1012133,2022.0,43293.25
1010104,2022.0,28828.378
1002148,2022.0,51647.156
1000478,2022.0,85041.25
1007324,2022.0,4241830.394
1006802,2022.0,3442828.388
1004438,2022.0,23663.712
1006707,2022.0,530532.384
1000250,2022.0,1559855.304
1002318,2022.0,34394.75
1003048,2022.0,338674.178
1001278,2022.0,87350.576
1000725,2022.0,112678.718
1008744,2022.0,18674.082
1007074,2022.0,46331.476
1005823,2022.0,884709.766
1003994,2022.0,21876.0
1001208,2022.0,309938.152
1001456,2022.0,760624.48
1014749,2022.0,30254.136
1001051,2022.0,8170627.58
1000730,2022.0,1044.482
1011475,2022.0,19967.024
1003198,2022.0,88258.5
1012284,2022.0,54543.988
1006483,2022.0,45912.908
1004860,2022.0,36295.5
1001256,2022.0,561567.356
1014537,2022.0,29712.012
1005686,2022.0,47840.698
1014136,2022.0,2590.04
1005308,2022.0,1518831.134
1007895,2022.0,72046.5
1003007,2022.0,23166.212
1001225,2022.0,176310.596
1000084,2022.0,5826128.952
1000861,2022.0,921200.288
1014673,2022.0,43439.736
1011820,2022.0,24250.116
1010772,2022.0,25828.756
1002035,2022.0,55101.316
1010962,2022.0,273984.636
1011175,2022.0,32625.228
1011499,2022.0,42550.35
1001174,2022.0,2889904.992
1005737,2022.0,1002724.204
1001151,2022.0,287988.684
1006678,2022.0,407218.578
1012042,2022.0,39100.198
1007614,2022.0,19383.75
1012646,2022.0,13652.548
1001598,2022.0,6863858.512
1000879,2022.0,650802.488
1000445,2022.0,239402.112
1010598,2022.0,100440.962
1001381,2022.0,71208.184
1007179,2022.0,1131124.408
1010792,2022.0,43366.636
1013733,2022.0,1404707.406
1007002,2022.0,833247.85
1004258,2022.0,141884.102
1001024,2022.0,10469289.958
1001110,2022.0,16263.504
1000180,2022.0,63099.824
1013200,2022.0,33252.438
1008829,2022.0,196084.206
1004619,2022.0,192111.686
1013581,2022.0,10618.134
1011629,2022.0,8171.832
1014409,2022.0,45108.48
1009600,2022.0,283999.3
1007156,2022.0,423.148
1000268,2022.0,14951.008
1007060,2022.0,42332.95
1011384,2022.0,18988.628
1002150,2022.0,3247924.376
1013147,2022.0,173.5
1001063,2022.0,1625439.942
1004430,2022.0,41934.386
1000190,2022.0,52593.704
1003170,2022.0,70589.624
1006448,2022.0,43429.074
1000695,2022.0,34235.772
1011129,2022.0,92762.68980085396
1011670,2022.0,74102.502
1000404,2022.0,765173.764
1000954,2022.0,504492.78
1008253,2022.0,65363.5
1013545,2022.0,202443.704
1006746,2022.0,14174.25
1007202,2022.0,3856621.562
1005621,2022.0,843706.284
1002751,2022.0,20433.97
1009735,2022.0,35693.24597
1001156,2022.0,201710.204
1001417,2022.0,485268.2
1001851,2022.0,67052.0
1005520,2022.0,77417.528
1013323,2022.0,28023.544
1002054,2022.0,54280.342
1003953,2022.0,84782.496
1002195,2022.0,25071.646
1013683,2022.0,80874.096
1010991,2022.0,23670.56
1008750,2022.0,78493.004
1006664,2022.0,32588.228
1012987,2022.0,38330.556
1000118,2022.0,48087.218
1002402,2022.0,10119.268
1001022,2022.0,0.0
1004961,2022.0,28151.244
1000353,2022.0,63883.044
1011729,2022.0,26460.0
1008970,2022.0,110128.676
1005084,2022.0,19199.646
1001025,2022.0,2744111.316
1011640,2022.0,41937.892
1000415,2022.0,129632.612
1014616,2022.0,27790.1
1010982,2022.0,28871.25
1012463,2022.0,68136.252
1014284,2022.0,3016090.924
1001091,2022.0,66944.528
1000449,2022.0,144722.764
1007691,2022.0,7603.15
1012851,2022.0,78677.75
1010360,2022.0,35953.262
1003721,2022.0,32034.322
1000982,2022.0,3788035.334
1001350,2022.0,702367.548
1008284,2022.0,34980.31
1014590,2022.0,28723.772
1009236,2022.0,22538.71
1013591,2022.0,25955.544
1006485,2022.0,130650.5
1005831,2022.0,1742092.244
1006757,2022.0,127499.846
1003340,2022.0,142713.628
1004779,2022.0,31158.748
1010581,2022.0,22921.576
1005063,2022.0,20166.332
1009838,2022.0,43412.67
1002234,2022.0,92453.644
1009033,2022.0,19532.13
1007666,2022.0,21821.75
1002833,2022.0,36483.79
1009469,2022.0,34224.246
1009470,2022.0,33761.77
1013959,2022.0,26267.372
1013322,2022.0,10599.88
1013384,2022.0,36917.318
1000863,2022.0,553078.448
1007293,2022.0,43293.14
1009864,2022.0,144241.424
1004269,2022.0,42034.072
1011742,2022.0,36283.664
1000486,2022.0,195136.64
1000561,2022.0,441411.726
1004688,2022.0,41564.944
1012740,2022.0,67585.616
1000586,2022.0,62540.968
1007659,2022.0,86949.378
1007360,2022.0,1524962.373
1001196,2022.0,7497855.974
1004400,2022.0,161261.446
1013345,2022.0,336846.352
1012885,2022.0,1452472.616
1007031,2022.0,2701673.688
1005629,2022.0,1371765.022
1000678,2022.0,1712478.774
1006116,2022.0,531269.88
1002590,2022.0,48323.674
1012942,2022.0,1856392.62
1013867,2022.0,180715.968
1001282,2022.0,1135379.902
1012923,2022.0,173850.95
1002027,2022.0,800371.56
1013578,2022.0,2129139.56
1008054,2022.0,15176.892
1008132,2022.0,34781.984
1007317,2022.0,1228735.648
1013939,2022.0,1340.996
1001111,2022.0,934916.742
1013740,2022.0,25735.266
1003657,2022.0,45190.594
1013887,2022.0,85053.744
1003059,2022.0,28939.192
1004616,2022.0,562862.636
1014686,2022.0,196188.372
1013269,2022.0,33739.272
1002642,2022.0,6483.628
1011916,2022.0,44544.75
1001948,2022.0,80725.934
1006573,2022.0,27297.548
1003346,2022.0,44032.43133974561
1007919,2022.0,1772.444
1005730,2022.0,36998.0
1001021,2022.0,64265.908
1006440,2022.0,73707.33
1001556,2022.0,12999.2
1003482,2022.0,76097.652
1007619,2022.0,173884.078
1010263,2022.0,394629.5
1014109,2022.0,26536.846
1000799,2022.0,1335447.912
1006936,2022.0,61120.22
1000222,2022.0,170484.22
1011465,2022.0,24277.26
1006159,2022.0,418507.764
1000237,2022.0,220692.832
1001670,2022.0,21727.626
1003221,2022.0,73237.412
1000102,2022.0,1062068.664
1011726,2022.0,24891.06
1013693,2022.0,60019.71
1003472,2022.0,32039.658
1001549,2022.0,1154407.576
1013316,2022.0,18592.18
1001490,2022.0,59244.472
1000697,2022.0,702.496
1012975,2022.0,68100.758
1007888,2022.0,7914.5
1000520,2022.0,6090.432
1004476,2022.0,185200.148
1006262,2022.0,256818.422
1006885,2022.0,225313.078
1000298,2022.0,128571.872
1004393,2022.0,11683.344
1007064,2022.0,24258.24
1001963,2022.0,40206.348
1000996,2022.0,1139851.976
1007243,2022.0,969252.24
1006210,2022.0,56229.092
1012081,2022.0,61833.6
1005619,2022.0,7797.754
1002634,2022.0,52651.75
1008023,2022.0,38029.156
1004985,2022.0,54785.844
1004673,2022.0,31419.75
1007052,2022.0,1194036.01
1001675,2022.0,138027.708
1003532,2022.0,2861.75
1006204,2022.0,4911.708
1003473,2022.0,23309.812
1012374,2022.0,74848.468
1005711,2022.0,47452.372
1000523,2022.0,39454.852
1004403,2022.0,5691.25
1005368,2022.0,33504.75
1003639,2022.0,116815.5
1005851,2022.0,35109.42
1005471,2022.0,29879.888
1002140,2022.0,33411.75
1005788,2022.0,1303743.318
1000534,2022.0,487414.68
1007741,2022.0,589876.286
1003904,2022.0,1370882.368
1005347,2022.0,93601.75
1003557,2022.0,60466.368
1003945,2022.0,614104.0062011
1002102,2022.0,875085.576
1000053,2022.0,151821.324
1004040,2022.0,64904.556
1003001,2022.0,133014.25
1007980,2022.0,34308.044
1013263,2022.0,44574.0016
1002778,2022.0,124689.824
1007449,2022.0,87050.198
1008595,2022.0,75559.396
1008233,2022.0,22160.928
1009199,2022.0,44030.614
1010497,2022.0,153347.814
1013236,2022.0,59737.03
1013828,2022.0,18774.88
1013672,2022.0,50601.91
1013568,2022.0,13679.266
1013570,2022.0,7086.682
1007191,2022.0,69209.586
1010500,2022.0,70270.946
1001846,2022.0,64258.692
1001660,2022.0,37686.564
1001928,2022.0,51743.224
1001653,2022.0,9768.518
1010996,2022.0,62184.822
1001652,2022.0,45397.55
1006042,2022.0,22095.984
1001661,2022.0,43764.446
1008238,2022.0,27162.604
1010498,2022.0,31326.694
1009333,2022.0,32158.432
1011628,2022.0,46372.132
1001856,2022.0,42210.95
1012158,2022.0,44557.134
1001658,2022.0,40412.13
1010483,2022.0,81725.048
1012913,2022.0,44854.686
1013237,2022.0,10153.472
1009203,2022.0,44812.394
1008247,2022.0,63314.968
1013569,2022.0,739.2
1002018,2022.0,29241.846
1011041,2022.0,19583.528
1011457,2022.0,67943.718
1009205,2022.0,90199.294
1012914,2022.0,81085.044
1012285,2022.0,82253.458
1013560,2022.0,96201.038
1001848,2022.0,17720.046
1005986,2022.0,78080.512
1013561,2022.0,48934.568
1013231,2022.0,35352.634
1001659,2022.0,79371.21
1010495,2022.0,84290.172
1012270,2022.0,31985.452
1013565,2022.0,29029.792
1012474,2022.0,2256.244
1008006,2022.0,244758.528
1000035,2022.0,192484.976
1005969,2022.0,187777.792
1007933,2022.0,207668.568
1007565,2022.0,74270.82
1005773,2022.0,55782.04
1000639,2022.0,34665.12
1006075,2022.0,31252.93
1001922,2022.0,28656.1
1004610,2022.0,44092.684
1002342,2022.0,30374.028
1000907,2022.0,52096.204
1001739,2022.0,29593.158
1007883,2022.0,22292.724
1007678,2022.0,42498.64
1002045,2022.0,93671.796
1002465,2022.0,3601.838
1006351,2022.0,129852.0
1002547,2022.0,186411.0
1007868,2022.0,437940.576
1004458,2022.0,904449.104
1007274,2022.0,35655.5
1003860,2022.0,283291.976
1001817,2022.0,60910.196
1001894,2022.0,229212.7982287098
1006540,2022.0,25705.304
1003486,2022.0,36857.66
1004944,2022.0,36659.712
1004743,2022.0,49107.0
1000338,2022.0,100204.924
1007722,2022.0,62328.894
1007329,2022.0,1579561.494
1000807,2022.0,15812.84
1006044,2022.0,36286.5
1006505,2022.0,102140.116
1006089,2022.0,78006.5
1004949,2022.0,86539.272
1003585,2022.0,33019.076
1001828,2022.0,63287.412
1006532,2022.0,37003.75
1005198,2022.0,730905.748
1006431,2022.0,64590.85
1007321,2022.0,28212.572
1005506,2022.0,13078.688
1007897,2022.0,36488.434
1005185,2022.0,62183.862
1005187,2022.0,54421.196
1003864,2022.0,82709.15
1013536,2022.0,18213.238
1012931,2022.0,95689.994
1013329,2022.0,44900.158
1007006,2022.0,28909.058
1006954,2022.0,102756.428
1007049,2022.0,140746.758
1013305,2022.0,34637.526
1007004,2022.0,107483.642
1009154,2022.0,44622.114
1008043,2022.0,78854.254
1007003,2022.0,35615.29
1006973,2022.0,44044.918
1008045,2022.0,65106.292
1006997,2022.0,165330.202
1007042,2022.0,86703.246
1008046,2022.0,97832.17
1006998,2022.0,18073.258
1006953,2022.0,99916.738
1009006,2022.0,13188.166
1009007,2022.0,91474.912
1009008,2022.0,27781.11
1002711,2022.0,118625.928
1009159,2022.0,115817.526
1007048,2022.0,41376.766
1007081,2022.0,58273.468
1014696,2022.0,90783.764
1014363,2022.0,82915.35
1014726,2022.0,94501.85
1007016,2022.0,62310.824
1007043,2022.0,104482.096
1009151,2022.0,24667.362
1009152,2022.0,61708.426
1007005,2022.0,187060.546
1009727,2022.0,92842.44
1002818,2022.0,796534.348
1004829,2022.0,84889.98
1006662,2022.0,45742.828
1007836,2022.0,5145.25
1007728,2022.0,13537.85
1003693,2022.0,18428.1
1002261,2022.0,34062.592
1003097,2022.0,44205.994
1005608,2022.0,363215.856
1004365,2022.0,127846.216
1004369,2022.0,17472.216
1003120,2022.0,9951.89
1003124,2022.0,25903.83
1001868,2022.0,69075.718
1000446,2022.0,1279222.368
1007634,2022.0,23248.926
1006465,2022.0,95462.5
1007638,2022.0,87288.254
1004041,2022.0,99779.832
1007896,2022.0,26402.174
1001662,2022.0,68704.696
1004952,2022.0,33465.918
1000016,2022.0,40951.896
1000015,2022.0,25758.502
1005383,2022.0,44397.974
1003444,2022.0,31125.632
1002696,2022.0,96327.99
1001680,2022.0,66079.93
1000038,2022.0,94596.042
1006783,2022.0,125340.778
1001703,2022.0,65740.222
1001827,2022.0,53922.846
1000037,2022.0,37060.018
1001915,2022.0,28197.75
1001838,2022.0,49929.562
1001912,2022.0,50843.208
1004809,2022.0,28282.644
1000045,2022.0,98080.688
1000149,2022.0,11.1
1009214,2022.0,43542.696
1001383,2022.0,527568.036
1005807,2022.0,393086.94
1012019,2022.0,23804.06
1009795,2022.0,597986.062
1004876,2022.0,61705.0
1005040,2022.0,1607574.604
1010704,2022.0,97945.732
1013992,2022.0,54271.552
1013662,2022.0,210847.108
1005371,2022.0,63512.5
1001604,2022.0,169356.924
1002566,2022.0,625621.626
1013187,2022.0,50843.812
1014247,2022.0,27938.744
1011554,2022.0,2953685.904
1010358,2022.0,46303.474
1013497,2022.0,91729.656
1001303,2022.0,1706460.976
1001331,2022.0,1563440.656
1001302,2022.0,433887.758
1000059,2022.0,2135225.336
1001394,2022.0,1207373.024
1000818,2022.0,1446398.448
1013277,2022.0,2553643.424
1012032,2022.0,6505.494
1003128,2022.0,100437.402
1007144,2022.0,107194.264
1013267,2022.0,88903.75
1011389,2022.0,45630.528
1006039,2022.0,647518.696
1002471,2022.0,197214.5
1000504,2022.0,991235.168
1003554,2022.0,72609.764
1009463,2022.0,23396.396
1013118,2022.0,12912.374
1011265,2022.0,64782.69
1009462,2022.0,25973.944
1013129,2022.0,24206.25
1011946,2022.0,39170.61
1014390,2022.0,6493.898
1009427,2022.0,30923.714
1013105,2022.0,25760.208
1009429,2022.0,32755.26
1003596,2022.0,16539.596
1003776,2022.0,11927.938
1003915,2022.0,57323.23
1009428,2022.0,33211.66
1009430,2022.0,64372.246
1003916,2022.0,33088.208
1003917,2022.0,28629.69
1003720,2022.0,32951.734
1010134,2022.0,90530.99394
1010208,2022.0,90403.289853
1008059,2022.0,207264.6260799
1009556,2022.0,62588.5636023
1002395,2022.0,522873.0
1001973,2022.0,25142.156
1000027,2022.0,26966.296
1001826,2022.0,32868.58
1004314,2022.0,1943735.012
1003847,2022.0,39236.852
1013001,2022.0,33849.914
1000306,2022.0,103981.936
1008929,2022.0,38608.204
1000396,2022.0,149073.536
1000656,2022.0,76377.508
1005803,2022.0,83151.94
1000234,2022.0,179491.212
1000842,2022.0,65761.684
1001140,2022.0,594117.448
1004747,2022.0,31560.232
1000801,2022.0,3194804.36
1001433,2022.0,229628.994
1000716,2022.0,7014056.382
1011351,2022.0,13179.2646
1004704,2022.0,90944.76
1007796,2022.0,55749.75
1014605,2022.0,1713.444
1011627,2022.0,14150.696
1003848,2022.0,103897.738
1003555,2022.0,278856.218
1001137,2022.0,493426.072
1014729,2022.0,130774.538
1006225,2022.0,91932.078
1006768,2022.0,23324.512
1011470,2022.0,33.3
1007779,2022.0,29532.256
1001301,2022.0,405458.748
1005166,2022.0,93399.368
1001056,2022.0,1558318.082
1001043,2022.0,2741136.898
1004420,2022.0,2044.792
1012094,2022.0,26957.048
1014428,2022.0,5716.8
1003406,2022.0,107821.602
1014434,2022.0,370336.405
1013814,2022.0,115791.612
1003944,2022.0,50083.312
1005743,2022.0,2097521.068
1010005,2022.0,37676.222594
1007549,2022.0,1558031.776
1007312,2022.0,171170.664
1002188,2022.0,58943.598
1000679,2022.0,639975.25
1013540,2022.0,15691.092
1011828,2022.0,45798.194
1013541,2022.0,24865.056
1006185,2022.0,299006.45
1013973,2022.0,128555.76
1006542,2022.0,8708531.874
1000947,2022.0,55003.796
1004646,2022.0,2862.75
1004474,2022.0,37364.75
1006715,2022.0,590958.579
1011302,2022.0,75703.75
1014705,2022.0,53276.694
1000864,2022.0,192074.988
1010596,2022.0,147688.05
1009828,2022.0,995083.75
1007159,2022.0,2319788.262
1010392,2022.0,135231.75
1011271,2022.0,114834.5
1001682,2022.0,24212.746
1006834,2022.0,50637.65
1001070,2022.0,2870555.756
1011032,2022.0,110149.5
1003633,2022.0,61641.516
1013933,2022.0,28431.092
1011392,2022.0,27407.452
1005736,2022.0,64191.742
1012930,2022.0,32527.87
1007030,2022.0,74182.352
1012009,2022.0,48414.574
1004987,2022.0,111547.888
1010155,2022.0,34278.576
1001924,2022.0,29273.94
1001923,2022.0,44175.04
1014703,2022.0,103331.0
1000040,2022.0,63541.496
1011973,2022.0,48082.72
1011994,2022.0,35635.25
1007915,2022.0,73708.156
1006872,2022.0,31981.758
1003440,2022.0,58796.334
1002309,2022.0,35115.86
1004219,2022.0,42708.314
1002862,2022.0,51498.756
1005849,2022.0,75672.116
1002694,2022.0,44366.384
1002785,2022.0,18021.832
1002866,2022.0,23885.96
1002775,2022.0,46250.194
1002876,2022.0,51477.618
1006150,2022.0,81818.036
